row_id,itemid,label,abbreviation,linksto
2255,229789,phenylephrine (intubation),phenylephrine (intubation),chartevents
2256,227210,propofol (intubation),propofol (intubation),chartevents
2257,229792,estimated blood loss (intub),ebl (intub),chartevents
2258,227213,vecuronium (intubation),vecuronium (intubation),chartevents
2259,229788,rocuronium (intubation),rocuronium (intubation),chartevents
2260,227777,skeletal traction #3 - pounds,skeletal traction #3 - pounds,chartevents
2261,228392,alsius bath temp,alsius bath temp,chartevents
2262,227776,skeletal traction #2 - pounds,skeletal traction #2 - pounds,chartevents
2263,227628,arctic sun water temp,arctic sun water temp,chartevents
2264,226170,head of bed measurement,hob measurement,chartevents
2265,227775,skeletal traction #1 - pounds,skeletal traction #1 - pounds,chartevents
2266,227627,arctic sun/alsius set temp,arctic sun/alsius set temp,chartevents
2267,227778,skeletal traction #4 - pounds,skeletal traction #4 - pounds,chartevents
2268,229826,low flow alarm (vad),low flow alarm (vad),chartevents
2269,229859,power (watts) (vad),power (watts) (vad),chartevents
2270,229828,pulsatility index (vad),pulsatility index (vad),chartevents
2271,229824,hct (vad),hct (vad),chartevents
2272,229829,speed (vad),speed (vad),chartevents
2273,229823,flow (vad),flow (vad),chartevents
2274,229827,mean bp (vad),mean bp (vad),chartevents
2275,229825,high watts alarm (vad),high watts alarm (vad),chartevents
2276,229832,zzwaveform variability (vad)old,zzwaveform variability (vad)old,chartevents
2277,229895,low speed limit (vad),low speed limit (vad),chartevents
2278,229834,waveform peak (vad),waveform peak (vad),chartevents
2279,229835,waveform trough (vad),waveform trough (vad),chartevents
2280,227527,ada-a (500ml),ada-a (500ml),chartevents
2281,227521,kcl bolus),kcl (bolus),chartevents
2282,220245,co2 production,co2 production,chartevents
2283,224688,respiratory rate (set),respiratory rate (set),chartevents
2284,224695,peak insp. pressure,peak insp. pressure,chartevents
2285,224697,mean airway pressure,mean airway pressure,chartevents
2286,224705,p high (aprv),p high (aprv),chartevents
2287,224711,recruitment duration,recruitment duration,chartevents
2288,227582,bipap o2 flow,bipap o2 flow,chartevents
2289,229663,pinsp (hamilton),pinsp (hamilton),chartevents
2290,224418,cuff volume (ml),cuff volume (ml),chartevents
2291,224687,minute volume,minute volume,chartevents
2292,227579,bipap epap,bipap epap,chartevents
2293,229407,pfratio_value,pfratio_value,chartevents
2294,223876,apnea interval,apnea interval,chartevents
2295,224704,atc %,atc %,chartevents
2296,224728,peak exp flow rate,peak exp flow rate,chartevents
2297,224726,o2 consumption,o2 consumption,chartevents
2298,224745,respiratory quotient,rq,chartevents
2299,224746,transpulmonary pressure (exp. hold),transpulmonary press (exp. hold),chartevents
2300,226871,expiratory ratio,expiratory ratio,chartevents
2301,227287,o2 flow (additional cannula),o2 flow (additional cannula),chartevents
2302,224706,p low (aprv),p low (aprv),chartevents
2303,228878,peco2,peco2,chartevents
2304,224727,resting energy expenditure,ree,chartevents
2305,225277,ett position (cm at teeth),ett position (cm at teeth),chartevents
2306,227581,bipap bpm (s/t -back up),bipap bpm (s/t -back up),chartevents
2307,224699,zauto peep level,zauto peep level,chartevents
2308,229659,% minute volume,% minute volume,chartevents
2309,224709,t low (aprv),t low (aprv),chartevents
2310,229665,resistance insp,resistance insp,chartevents
2311,223834,o2 flow,o2 flow,chartevents
2312,224169,mdi #1 puff,mdi #1 puff,chartevents
2313,224690,respiratory rate (total),respiratory rate (total),chartevents
2314,229406,pfimputedvalue,pfimputedvalue,chartevents
2315,220283,resistance,resistance,chartevents
2316,224422,spont rr,spont rr,chartevents
2317,224691,flow rate (l/min),flow rate (l/min),chartevents
2318,229664,resistance exp,resistance exp,chartevents
2319,224421,spont vt,spont vt,chartevents
2320,229662,pminimum,pminimum,chartevents
2321,229405,pf value,pf value,chartevents
2322,223872,inspired gas temp.,inspired gas temp.,chartevents
2323,224684,tidal volume (set),tidal volume (set),chartevents
2324,224417,cuff pressure,cuff pressure,chartevents
2325,224749,nitric oxide,nitric oxide,chartevents
2326,220277,o2 saturation pulseoxymetry,spo2,chartevents
2327,227565,ventilator tank #1,ventilator tank #1,chartevents
2328,220210,respiratory rate,rr,chartevents
2329,224747,transpulmonary pressure (insp. hold),transpulmonary press (insp. hold),chartevents
2330,224703,zatc tube #,zatc tube #,chartevents
2331,224748,cont neb - dose (mg/hr/drug),cont neb - dose (mg/hr/drug),chartevents
2332,227566,ventilator tank #2,ventilator tank #2,chartevents
2333,224685,tidal volume (observed),tidal volume (observed),chartevents
2334,224696,plateau pressure,plateau pressure,chartevents
2335,224743,vd/vt ratio,vd/vt ratio,chartevents
2336,224707,t high (aprv),t high (aprv),chartevents
2337,223835,inspired o2 fraction,fio2,chartevents
2338,224701,psv level,psv level,chartevents
2339,224750,nitric oxide tank pressure,nitric oxide tank pressure,chartevents
2340,227187,pinsp (draeger only),pinsp (draeger only),chartevents
2341,229394,sf ratio value,sf ratio value,chartevents
2342,229408,pfimputedratio_value,pfimputedratio_value,chartevents
2343,224689,respiratory rate (spontaneous),respiratory rate (spontaneous),chartevents
2344,224700,total peep level,total peep level,chartevents
2345,224702,pcv level,pcv level,chartevents
2346,227580,bipap ipap,bipap ipap,chartevents
2347,224172,mdi #2 puff,mdi #2 puff,chartevents
2348,224420,vital cap,vital cap,chartevents
2349,220339,peep set,peep set,chartevents
2350,223873,paw high,paw high,chartevents
2351,223874,vti high,vti high,chartevents
2352,224419,negative insp. force,negative insp. force,chartevents
2353,224175,mdi #3 puff,mdi #3 puff,chartevents
2354,229660,rcexp (measured time constant),rcexp (measured time constant),chartevents
2355,224686,tidal volume (spontaneous),tidal volume (spontaneous),chartevents
2356,224710,recruitment press,recruitment press,chartevents
2357,224738,inspiratory time,it,chartevents
2358,223875,fspn high,fspn high,chartevents
2359,224178,small volume neb dose #2,sv neb dose #2,chartevents
2360,226873,inspiratory ratio,inspiratory ratio,chartevents
2361,220218,vital capacity,vc,chartevents
2362,229393,pf ratio value,pf ratio value,chartevents
2363,229661,compliance,compliance,chartevents
2364,228435,volume instilled (mbal),volume instilled (mbal),chartevents
2365,229794,estimated blood loss (mbal),ebl (mbal),chartevents
2366,228436,volume obtained (mbal),volume obtained (mbal),chartevents
2367,229790,estimated blood loss (bronch),ebl (bronch),chartevents
2368,223775,vad beat rate r,vad beat rate r,chartevents
2369,220059,pulmonary artery pressure systolic,paps,chartevents
2370,229235,brain tissue oxygenation,pbto2,chartevents
2371,224659,vacuum assist,vacuum assist,chartevents
2372,228876,hm ii- power,hm ii- power,chartevents
2373,228874,hm ii- speed (rpm),hm ii- speed (rpm),chartevents
2374,227546,svv (arterial),svv (arterial),chartevents
2375,220069,left artrial pressure,lap,chartevents
2376,227543,co (arterial),co (arterial),chartevents
2377,228873,hm ii- flow,hm ii- flow,chartevents
2378,224363,vad beat rate l,vad beat rate l,chartevents
2379,220060,pulmonary artery pressure diastolic,papd,chartevents
2380,223772,svo2,svo2,chartevents
2381,227066,cerebral perfusion pressure,cpp,chartevents
2382,224660,ecmo,ecmo,chartevents
2383,227989,intra cranial pressure #2,ic2,chartevents
2384,220061,pulmonary artery pressure mean,papm,chartevents
2385,220074,central venous pressure,cvp,chartevents
2386,223771,pcwp,pcwp,chartevents
2387,228872,hm ii- mean bp,hm ii- mean bp,chartevents
2388,223773,pa line cm mark,pa line cm mark,chartevents
2389,220125,left ventricular assit device flow,lvad,chartevents
2390,228875,hm ii- pi,hm ii- pi,chartevents
2391,224842,cardiac output (cco),co (cco),chartevents
2392,220765,intra cranial pressure,icp,chartevents
2393,227547,sv (arterial),sv (arterial),chartevents
2394,220088,cardiac output (thermodilution),co (thermodilution),chartevents
2395,227549,scvo2 (presep),scvo2 (presep),chartevents
2396,229236,cerebral temperature (c),cerebral t (c),chartevents
2397,220128,right ventricular assist device flow,rvad,chartevents
2398,226272,ef (cco),ef (cco),chartevents
2399,229382,orientation score (new)_old_1,orientation score (new)_old_1,chartevents
2400,229795,estimated blood loss (para),ebl (para),chartevents
2401,225261,fluid removed (pacen),fluid removed (pacen),chartevents
2402,225257,lidocaine 1% (pacen),lidocaine 1% (pacen),chartevents
2403,226011,number of attempts (pacen),number of attempts (pacen),chartevents
2404,228189,co-tandem heart flow,co-tandem heart flow,chartevents
2405,228190,infusate drops/minute,infusate drops/minute,chartevents
2406,228195,pump speed,pump speed,chartevents
2407,228192,oxygenator sweep rate,oxygenator sweep rate,chartevents
2408,228191,infusion pressure of line,infusion pressure of line,chartevents
2409,228198,tandem heart flow,tandem heart flow,chartevents
2410,227105,catheter insertion length (cvl),catheter insertion length (cvl),chartevents
2411,228384,number of days (cvl),number of days (cvl),chartevents
2412,229782,estimated blood loss (cvl),ebl (cvl),chartevents
2413,224410,pca bolus,pca bolus,chartevents
2414,230050,pnc-1 bolus (ml),pnc-1 bolus (ml),chartevents
2415,228444,bis index range,bis index range,chartevents
2416,224662,current used/ma,current used/ma,chartevents
2417,230058,pnc-2 infusion rate (ml/hr),pnc-2 infusion rate (ml/hr),chartevents
2418,224328,pca dose,pca dose,chartevents
2419,227812,medication infusion rate - adjunctive pain management,medication infusion rate,chartevents
2420,224663,pca attempt,pca attempt,chartevents
2421,224329,pca lockout (min),pca lockout (min),chartevents
2422,224367,epidural total dose (ml),epidural total dose (ml),chartevents
2423,230051,pnc-1 infusion rate (ml/hr),pnc-1 infusion rate (ml/hr),chartevents
2424,224331,pca basal rate (ml/hour),pca basal rate (ml/hour),chartevents
2425,224366,epidural infusion rate (ml/hr),epidural infusion rate (ml/hr),chartevents
2426,230057,pnc-2 bolus (ml),pnc-2 bolus (ml),chartevents
2427,224330,pca 1 hour limit,pca 1 hour limit,chartevents
2428,224661,baseline current/ma,baseline current/ma,chartevents
2429,224665,pca total dose,pca total dose,chartevents
2430,224411,epidural bolus (ml),epidural bolus (ml),chartevents
2431,224332,pca inject,pca inject,chartevents
2432,224505,lidocaine 1% (thcen),lidocaine 1% (thcen),chartevents
2433,229798,estimated blood loss (thora),ebl (thora),chartevents
2434,225246,fluid removed (thcen),fluid removed (thcen),chartevents
2435,228090,number of attempts (thcen),number of attempts (thcen),chartevents
2436,229317,sto2,sto2,chartevents
2437,228284,fm time spent,fm time spent,chartevents
2438,224498,amount of fluid removed (lp),amount of fluid removed (lp),chartevents
2439,224491,lidocaine 1% (lp),lidocaine 1% (lp),chartevents
2440,229793,estimated blood loss (lp),ebl (lp),chartevents
2441,228711,time spent,time spent,chartevents
2442,229160,timespent,timespent,chartevents
2443,228479,number of operators (gen proc),number of operators (gen proc),chartevents
2444,228478,number of attempts (gen proc),number of attempts (gen proc),chartevents
2445,229791,estimated blood loss (genproc),ebl (genproc),chartevents
2446,226862,pa %o2 saturation (pa line),pa %o2 saturation (pa line),chartevents
2447,226851,rv diastolic pressure(pa line),rv diastolic pressure(pa line),chartevents
2448,226863,pvr %o2 saturation (pa line),pvr %o2 saturation (pa line),chartevents
2449,226849,ra (mean) pressure (pa line),ra (mean) pressure (pa line),chartevents
2450,226861,art %o2 saturation (pa line),art %o2 saturation (pa line),chartevents
2451,226854,pcwp (v wave) (pa line),pcwp (v wave) (pa line),chartevents
2452,226859,ci pressure (pa line),ci pressure (pa line),chartevents
2453,226852,pa systolic pressure(pa line),pa systolic pressure(pa line),chartevents
2454,228119,depth at which wedge obtained (pa line),depth at which wedge obtained (pa line),chartevents
2455,226855,pcwp (mean) (pa line),pcwp (mean) (pa line),chartevents
2456,226858,co pressure (pa line),co pressure (pa line),chartevents
2457,226865,svr %o2 saturation (pa line),svr %o2 saturation (pa line),chartevents
2458,226857,pa mean pressure (pa line),pa mean pressure (pa line),chartevents
2459,226853,pa diastolic pressure(pa line),pa diastolic pressure(pa line),chartevents
2460,229796,estimated blood loss (pacath),ebl (pacath),chartevents
2461,226850,rv systolic pressure(pa line),rv systolic pressure(pa line),chartevents
2462,226860,ra %o2 saturation (pa line),ra %o2 saturation (pa line),chartevents
2463,224899,impaired skin depth #6,site depth #6,chartevents
2464,228629,pressure ulcer #10- width,pressure ulcer #10-  width,chartevents
2465,228725,pressure ulcer #3- length,pressure ulcer #3- length,chartevents
2466,224900,impaired skin depth #7,site depth #7,chartevents
2467,228616,pressure ulcer #7- depth,pressure ulcer #7- depth,chartevents
2468,228619,pressure ulcer #10- depth,pressure ulcer #10- depth,chartevents
2469,228614,pressure ulcer #5- depth,pressure ulcer #5- depth,chartevents
2470,227603,impaired skin length #10,site length #10,chartevents
2471,228612,pressure ulcer #3- depth,pressure ulcer #3- depth,chartevents
2472,224951,impaired skin width #2,site width #2,chartevents
2473,228621,pressure ulcer #2- width,pressure ulcer #2-  width,chartevents
2474,228727,pressure ulcer #5- length,pressure ulcer #5- length,chartevents
2475,224955,impaired skin width #6,site width #6,chartevents
